id,translate,translate_description,source
10001,боб,растение (или его часть) различных бобовых,AI
10002,бомбардировка,продолжительная атака тяжелой артиллерией или с воздуха бомбами,AI
10003,ботаника,наука о растениях,AI
10004,желтая пресса,"малосерьезная пресса, часто использующая искаженные и клеветнические сообщения и апеллирующая к низким инстинктам читателей",AI
10005,боксерский поединок,спортивное противостояние; бой двух боксеров,AI
10006,гнедая лошадь,коричневая лошадь,AI
10007,каша,густая вареная пища,AI
10008,переписка,обмен письмами,AI
10009,кровное родство,кровное родство нескольких семей одной породы,AI
10010,Брунн,топоним; название нескольких мест,AI
10011,буддизм,"одна из мировых религий, учение Будды",AI
10012,федеральное министерство юстиции,министерство юстиции федерации,AI
10013,Бургундия,регион во Франции,AI
10014,поездка на автобусе,поездка на автобусе,AI
10015,«баттерфляй»,разведение ног в прыжке в стороны,AI
10016,кафетерий,кафе самообслуживания,AI
10017,карикатура,"однопанельный рисунок, сатирический, комический или политический",AI
10018,хром,"химический элемент с порядковым номером 24, относящийся к переходным металлам",AI
10019,претензия,правовое требование на что‑либо,AI
10020,вельвет,"ребристая ткань, обычно из хлопка",AI
10021,угловой,угол; в спорте — угловой удар,AI
10022,кутьюр,"высокая мода, задающее тон портновское искусство",AI
10023,такса,"небольшая собака, традиционно используемая для охоты",AI
10024,донос,(часто анонимное и/или ложное) донесение,AI
10025,отдел,"подразделение, сфера деятельности ведомства",AI
10026,укроп,кухонная пряная трава,AI
10027,округ,ограниченная область,AI
10028,преподавательница,преподаватель (особенно в вузе),AI
10029,дрессировка,"обучение животных, особенно лошадей и собак",AI
10030,наркодилер,"человек, покупающий и продающий наркотики",AI
10031,злоупотребление наркотиками,неприемлемое потребление наркотиков,AI
10032,просмотр,контроль/чтение печатного издания,AI
10033,почетное место,"место, занятие которого является честью",AI
10034,доля собственного капитала,отношение собственного капитала к сумме баланса,AI
10035,собственное производство,собственная продукция,AI
10036,сфера влияния,"область, на которую можно воздействовать",AI
10037,вестибюль,большое помещение в зоне входа здания,AI
10038,вклад,"то, что внесено или вложено",AI
10039,срок подачи,"момент, после которого отправления больше не принимаются",AI
10040,страна иммиграции,"страна, куда массово переселяются люди, животные или растения",AI
10041,жительница,"женщина, проживающая в определенном месте или регионе",AI
10042,железнодорожная компания,"компания, управляющая железной дорогой",AI
10043,хоккеист,"человек, играющий в хоккей",AI
10044,ледовый дворец,зал с ледовой площадкой для ледовых видов спорта,AI
10045,эмблема,"символ, знак",AI
10046,эмиграция,постоянный выезд в другую страну,AI
10047,финальный забег,последний решающий забег соревнований,AI
10048,энергетический рынок,совокупность спроса и предложения энергии,AI
10049,внук или внучка,ребенок сына или дочери,AI
10050,анклав,"часть чужой территории, окруженная собственными землями",AI
10051,фермент,"белок‑катализатор, ускоряющий химические реакции",AI
10052,клубника,"съедобный красный плод, растущий на низких кустиках",AI
10053,обмен опытом,обмен опытом,AI
10054,секрет успеха,секрет достижения успеха,AI
10055,успешный курс,курс с успехом,AI
10056,наставление,"действие, побуждающее к чему‑то или удерживающее от чего‑то",AI
10057,дополнительные выборы,последующие выборы,AI
10058,первенец,первый экземпляр или первый ребенок,AI
10059,трудовая жизнь,период трудовой деятельности,AI
10060,заклятый соперник,самый сильный или злейший соперник,AI
10061,казнь,исполнение смертного приговора,AI
10062,экспозиция,"концепция, план, обзор для более подробного изложения",AI
10063,эксцесс,"чрезмерное, безмерное преувеличение",AI
10064,профильный комитет,комитет по профильным темам,AI
10065,профессиональная литература,совокупность публикаций для специалистов,AI
10066,факел,"переносной предмет с горючим составом на конце, дающий яркое пламя",AI
10067,соколятник,"человек, тренирующий хищных птиц для охоты",AI
10068,семейное пособие,финансовая помощь семьям,AI
10069,министерство семьи,министерство по делам семьи,AI
10070,краситель,"химическое соединение, используемое для окрашивания материалов",AI
10071,волокно,нить из ткани,AI
10072,курорт,"место, где проводят отпуск",AI
10073,поросенок,детеныш домашней свиньи,AI
10074,телешоу,развлекательная передача,AI
10075,тяга к дальним странам,"тоска по дальним странам, жажда путешествий",AI
10076,сборник в честь,публикация с вкладом разных авторов в честь юбилея,AI
10077,управляющий филиалом,"человек, руководящий филиалом",AI
10078,киноиндустрия,отрасль по производству и распространению фильмов,AI
10079,кинотеатр,учреждение для публичного показа фильмов,AI
10080,финансовый эксперт,"человек, хорошо разбирающийся в финансах",AI
10081,финансовый институт,предприятие для денежных операций,AI
10082,финансовый план,план доходов и расходов,AI
10083,финансовая ситуация,текущая финансовая обстановка,AI
10084,группа компаний,группа связанных предприятий,AI
10085,плоская крыша,кровля с малым уклоном 2–20°,AI
10086,фламенко,ритмичный андалузский сольный или парный танец,AI
10087,Фландрия,регион на севере Бельгии,AI
10088,спорткар,быстрый спортивный автомобиль,AI
10089,штамп,шаблонная фраза или пустые слова,AI
10090,листовка,небольшой листок с информацией или рекламой,AI
10091,авиакомпания,"компания, выполняющая авиаперевозки",AI
10092,авиапутешествие,путешествие на самолете,AI
10093,производитель самолетов,"компания, которая разрабатывает, строит и продает самолеты",AI
10094,волна наводнения,движущаяся зона повышенного уровня воды,AI
10095,перечень требований,список требований,AI
10096,фрагмент,"обломок, часть чего‑то",AI
10097,председательство фракции,руководство фракцией,AI
10098,образ женщины,впечатление или мнение о женщинах,AI
10099,женская политика,политические меры по защите интересов женщин,AI
10100,бесплатное пиво,"пиво, разливаемое бесплатно",AI
10101,вольноотпускная грамота,документ о разрешении или освобождении от запрета/крепостной зависимости,AI
10102,лишение свободы,ограничение личной свободы по решению властей или суда,AI
10103,ксенофобия,негативное или враждебное отношение к иностранцам,AI
10104,заимствованное слово,слово из другого языка с минимальной адаптацией,AI
10105,мирная инициатива,инициатива по установлению мира и началу переговоров,AI
10106,политика мира,"политика, направленная на достижение/сохранение мира",AI
10107,миротворчество,меры по поддержанию мира,AI
10108,корм,"то, чем кормят животных",AI
10109,галерист,владелец художественной галереи,AI
10110,гальюнная фигура,деревянная фигура на носу парусника,AI
10111,гамма,название третьей греческой буквы,AI
10112,садоводство,"интенсивное выращивание цветов, фруктов и овощей",AI
10113,город‑сад,город с большим количеством садов и зелёных зон,AI
10114,цена на газ,денежная сумма за газ на рынке,AI
10115,принимающая семья,"семья, принимающая гостя на определенный срок",AI
10116,гостевая колонка,комментарий приглашенного автора,AI
10117,кляча,плохая лошадь,AI
10118,манера,характерное поведение,AI
10119,начальник разведки,руководитель спецслужбы,AI
10120,разведчик,сотрудник разведслужбы,AI
10121,тайная полиция,тайно действующая полиция с особыми полномочиями,AI
10122,захватчик заложников,"человек, лишающий других свободы",AI
10123,банкомат,автомат выдачи наличных,AI
10124,денежная масса,вся масса денег в обращении,AI
10125,муниципальное объединение,союз административных единиц,AI
10126,генеральный инспектор,самый высокий по рангу солдат Бундесвера,AI
10127,генеральный консул,"старший консул, руководитель генерального консульства",AI
10128,поколенческий договор,"соглашение, по которому работающие финансируют пенсии старших",AI
10129,товарищ,"человек, сопровождающий другого в делах или жизни",AI
10130,геометрия,наука о свойствах фигур на плоскости и в пространстве,AI
10131,юрисдикция,право осуществлять правосудие,AI
10132,полное собрание,полное произведение автора/художника,AI
10133,призрак,дух; часто пугающее сверхъестественное существо,AI
10134,дизайнер,"человек, который что‑то оформляет",AI
